id;traffic_sign_code;extra_text;traffic_sign_description;date_installed;locatie_x;locatie_y
2947209;C3 | M11 Klein | F12a | F4b; ;All vehicles prohibited | Living street | End of speed limit zone;9/8/2022;105872,041;192160,019
2947352;C3; ;All vehicles prohibited;8/31/2022;69199,31;210972,175
2947353;C3; ;All vehicles prohibited;8/31/2022;69162,94;211105,723
2947387;C11; ;Bicycles prohibited;8/29/2022;68528,456;212542,176
2947444;B5; ;Stop sign;8/9/2022;69773,583;211069,047
2947649;D1c | M2 | Type Ib.1; ;Except for bicycles;8/31/2022;36782,875;187065,344
2947860;F19 | M17; ;One-way street;9/14/2022;105299,368;193373,651
2947862;C3; ;All vehicles prohibited;9/14/2022;105281,658;193420,06
2947876;F19 | M17; ;One-way street;9/7/2022;105132,389;193664,625
2947887;F19 | M17 | E9a | GVIIa | GXa;BEWONERS;One-way street | Parking;8/29/2022;105073,485;193671,051
2947899;C3 | GV | M3bis | B1;UITGEZONDERD BUS, TAXI,GEMEENTELIJKE AFVALOPHALING,EN PRIORITAIRE VOERTUIGEN | S148,S147,UITGEZONDER;All vehicles prohibited | Give way;9/7/2022;105226,603;193504,18
2947932;C1 | GV | M11 | F34b2 | FtsRt;,,UITGEZONDERD,BUS | S148,Oost-West Route,S301,Sint-Amandsberg | LF 5a,Fietsroute,Vlaanderen,sy-S301;One-way street | Only applies to link road;9/7/2022;105237,705;193488,982
2947945;C1 | GV | M11;,,UITGEZONDERD,BUS;One-way street | Only applies to link road;9/7/2022;105296,039;193353,391
2947951;C1 | GV | M11;,,UITGEZONDERD,BUS;One-way street | Only applies to link road;9/7/2022;105139,034;193638,597
2947957;B1 | M2; ;Give way | Except for bicycles;9/7/2022;105134,907;193662,181
2947974;F19 | M17; ;One-way street;9/7/2022;105226,268;193531,895
2947979;F19 | M17; ;One-way street;9/14/2022;105315,106;193347,124
2947989;F19 | M4 | E9b (zone); ;One-way street | Not oneway for bicycles | Parking for cars only;9/7/2022;105143,422;193654,849
2947995;F19 | M17; ;One-way street;8/19/2022;105055,811;193619,455
2948002;B15g | F111 (zone); ;Bicycle road;8/31/2022;103719,287;194094,184
2948016;F19 | M17 Klein; ;One-way street;8/19/2022;105026,288;193626,094
2948020;C1 | M11; ;One-way street | Only applies to link road;8/26/2022;104406,033;193189,243
2948039;B1 | F111 | F13 | F12b;ZONE,gent-20161017-c3,sy-vsd-3-3-212,S148,S147,UITGEZONDERD,A, P,Uitgezonderd,vergunninghouders;Give way | Bicycle road | End of Living street;8/29/2022;104999,743;193735,45
2948055;B1 | F111 (zone); ;Give way | Bicycle road;8/31/2022;103713,801;194088,174
2948059;C1 | M11; ;One-way street | Only applies to link road;8/29/2022;105014,75;193786,264
2948067;F19 | M17 Klein | E1 | GXd; ;One-way street | No Parking;9/12/2022;104091,474;193723,343
2948081;C1 | M11 | F113; ;One-way street | Only applies to link road;8/19/2022;104993,934;193719,365
2948127;B1; ;Give way;9/7/2022;107182,852;191967,27
2948131;C29;3,90;Height limit;9/7/2022;107178,84;191957,898
2948141;F4b | B1; ;End of speed limit zone | Give way;9/7/2022;107274,96;192014,123
2948147;B17 | F4a; ;Speed limit zone;9/7/2022;107522,382;192086,91
2948148;C11; ;Bicycles prohibited;9/7/2022;107125,87;191923,229
2948152;B1; ;Give way;9/7/2022;107123,476;191901,715
2948155;C1; ;One-way street;9/7/2022;107061,579;191896,34
2948163;F19 | C21 | GIV;3 | ,PLAATSELIJK,VERKEER,UITGEZONDERD;One-way street | Weight limit;9/7/2022;107087,321;191909,31
2948184;F4a | F13 rh 600x900; ;Speed limit zone;9/7/2022;107081,291;191909,935
2948199;C43;50;Speed limit;9/1/2022;246993,125;190653,844
2948298;F19; ;One-way street;9/15/2022;67712,25;213868,812
2948330;C43;50;Speed limit;8/9/2022;191923,344;166187,406
2948331;C43;50;Speed limit;8/9/2022;191906,219;166213,906
2948332;C43;50;Speed limit;8/9/2022;192270,094;166211,656
2948333;C43;50;Speed limit;8/9/2022;192241,094;166223,281
2948334;C43;50;Speed limit;8/9/2022;192600,969;166137,156
2948335;C43;50;Speed limit;8/9/2022;192595,219;166175,156
2948336;C43;50;Speed limit;8/9/2022;192651,219;166076,031
2948337;C43;50;Speed limit;8/9/2022;192638,969;166050,531
2948338;C43;50;Speed limit;8/9/2022;192630,969;165928,531
2948339;C43;50;Speed limit;8/9/2022;192651,594;165940,906
2948340;C43;50;Speed limit;8/9/2022;192597,719;165838,906
2948341;C43;50;Speed limit;8/9/2022;192531,875;165616,75
2948342;C43;50;Speed limit;8/9/2022;192621,344;165852,031
2948346;C43;50;Speed limit;8/9/2022;192558,094;165739,531
2948413;C3 | GIV | M3bis;UITGEZONDERD ,VERGUNNINGHOUDERS | S148,S147,UITGEZONDERD,;All vehicles prohibited;9/8/2022;105227,244;193514,431
2948416;C3 | GIV | M3bis;UITGEZONDERD BUS, TAXI EN,PRIORITAIRE VOERTUIGEN | S148,S147,UITGEZONDERD,;All vehicles prohibited;9/8/2022;105227,244;193514,431
2948418;F19 | M18; ;One-way street;9/14/2022;105247,359;193501,076
2948432;C1 | GV | M11;,,UITGEZONDERD,BUS;One-way street | Only applies to link road;9/8/2022;105305,411;193357,526
2948445;C1 | GV | M11;,,UITGEZONDERD,BUS;One-way street | Only applies to link road;9/7/2022;105139,034;193638,597
2948455;C1 | GV | M11;,,UITGEZONDERD,BUS;One-way street | Only applies to link road;9/1/2022;105118,218;193667,63
2948476;F19 | M17 Klein; ;One-way street;8/19/2022;105026,288;193626,094
2948486;C3 | GIII | F12a | F113;UITGEZONDERD,,en vergunninghouders,van 18u - 11u,S148,S147,A, P;All vehicles prohibited | Living street;9/8/2022;104868,652;193765,977
2948488;F111 | F12b; ;Bicycle road | End of Living street;9/8/2022;104868,652;193765,977
2948668;C43 (zone);"C43,[""400"",""Ja"",""30""],Herhaling";Speed limit;9/16/2022;157395,828;221944,234
2948670;C43 (zone);"C43,[""400"",""Ja"",""30""],Herhaling";Speed limit;9/16/2022;157392,453;221947,234
2948687;B1 | IV1; ;Give way;9/15/2022;76667,177;201368,606
2949329;B5; ;Stop sign;9/19/2022;174523,672;174866,828
2949561;C1 | M11; ;One-way street | Only applies to link road;8/29/2022;105065,995;193572,989
2949575;F19 | M17; ;One-way street;8/29/2022;104927,378;193851,074
2949581;C1 | M11; ;One-way street | Only applies to link road;8/29/2022;104913,749;193701,33
2949612;B1 | F13 | F12b | F111;ZONE,gent-20161017-c3,sy-vsd-3-3-212,S148,S147,UITGEZONDERD,A, P,Uitgezonderd,vergunninghouders;Give way | End of Living street | Bicycle road;8/29/2022;104909,564;193762,384
2949648;B1 | F111 | E9a | GVII | GXb;BEWONERS;Give way | Bicycle road | Parking;8/29/2022;104916,202;193742,224
2949651;F19 | M18; ;One-way street;9/19/2022;106142,64;194560,402
2949655;C1 | M12; ;One-way street;9/19/2022;106042,571;194447,709
2949659;F19 | M18; ;One-way street;9/19/2022;106050,031;194711,374
2949662;C1 | M12; ;One-way street;9/19/2022;106091,406;194645,259
2949664;F19 | M18; ;One-way street;9/19/2022;106054,012;194441,328
2949666;C1 | M12; ;One-way street;9/19/2022;106150,228;194548,369
2949670;C1 | M12; ;One-way street;9/19/2022;106059,714;194705,436
2949672;C1 | M12; ;One-way street;9/19/2022;106193,294;194762,842
2949676;F19 | M18; ;One-way street;9/19/2022;106099,582;194651,504
2949678;C1 | M12; ;One-way street;9/19/2022;106135,084;194546,972
2949684;F19 | M18; ;One-way street;9/19/2022;106219,231;194640,399
2949686;F19 | M18; ;One-way street;9/19/2022;106093,022;194660,812
2949710;B1; ;Give way;9/19/2022;100882,113;190492,622
2949713;B1; ;Give way;9/19/2022;100898,023;190588,056
2949724;B1; ;Give way;9/19/2022;100876,951;190600,152
2949739;B1; ;Give way;9/19/2022;100903,695;190389,723
2949770;F49 | F50; ;Pedestrian crossing | Bicycle crossing;9/12/2022;106733,75;192705,45
2949798;F19 | C21 | GIV;3 | UITGEZONDERD ,PLAATSELIJK VERKEER;One-way street | Weight limit;9/7/2022;107087,321;191909,31
2949807;B1; ;Give way;8/29/2022;107302,789;191991,36
2949840;C3 | M12 Klein | GV;UITGEZONDERD,,DIENSTEN;All vehicles prohibited;9/12/2022;107520,897;192138,522
2949854;F4a | F13 rh 600x900; ;Speed limit zone;9/7/2022;107081,291;191909,935
2949862;B1; ;Give way;9/7/2022;107182,852;191967,27
2949866;C29;3,90;Height limit;9/7/2022;107178,84;191957,898
2949875;B17 | F4a; ;Speed limit zone;9/7/2022;107522,382;192086,91
2950049;F4b; ;End of speed limit zone;9/20/2022;32262,34;195471,75
2950113;B1; ;Give way;9/19/2022;235170,25;203475,156
2950118;C43 | B9;50;Speed limit | Priority road;9/19/2022;235691,25;203440,156
2950203;C3 | GIV;uitgezonderd diensten;All vehicles prohibited;8/5/2022;49776,404;206319,248
2950445;F111 (zone);"F111,[""400x600""],";Bicycle road;9/9/2022;155553,938;220988,031
2950455;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;156950,97;220769,62
2950458;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;156940,4;220770,35
2950459;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;156940,4;220770,35
2950464;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;157156,07;220797,13
2950465;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;157156,07;220797,13
2950466;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;157165,32;220796,61
2950471;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;157511,18;220939,71
2950472;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;157511,18;220939,71
2950473;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;157519,11;220945,57
2950474;C43;30;Speed limit;9/21/2022;157639,42;221022,54
2950478;C43;30;Speed limit;9/21/2022;157646,69;221026,95
2950481;F111 (zone);"F111,[""400x600""],";Bicycle road;9/21/2022;157821,26;221134,76
2950484;F111 (zone) | Fxx-BIN | FtsRt;"F111,[""400x600""], | Doorverwijzingsbord,Rechtdoor,,51";Bicycle road;9/21/2022;157821,26;221134,76
2950488;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/21/2022;157824,39;221137,4
2950490;F111 (zone);"F111,[""400x600""],";Bicycle road;9/21/2022;157904,66;221274,2
2950491;F111 (zone);"F111,[""400x600""],";Bicycle road;9/21/2022;157904,66;221274,2
2950493;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/21/2022;157906,89;221277,81
2950495;F111 (zone);"F111,[""400x600""],";Bicycle road;9/21/2022;157949,36;221385,65
2950496;F111 (zone);"F111,[""400x600""],";Bicycle road;9/21/2022;157949,36;221385,65
2950498;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/21/2022;157464,2;221729,03
2950499;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/21/2022;157460,75;221723,12
2950574;B1; ;Give way;9/1/2022;106198,33;204037,25
2950580;C29;4.05;Height limit;9/1/2022;106110,12;203888,37
2950581;C29;4.05;Height limit;9/1/2022;106119,81;203941,6
2950584;B1; ;Give way;9/1/2022;106107,19;203862,33
2950634;F19 | M12; ;One-way street;9/21/2022;157558,52;221682,99
2950637;M12 | C1; ;One-way street;9/21/2022;157574,2;221668,36
2950639;M12 | C1; ;One-way street;9/21/2022;157717,46;221573,04
2950648;F111 (zone);"F111,[""400x600""],";Bicycle road;9/21/2022;157696,04;221574,37
2950650;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/21/2022;157696,04;221574,37
2950657;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/21/2022;157694,09;221570,58
2950658;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/21/2022;157694,09;221570,58
2950673;M12 | F19; ;One-way street;9/21/2022;157719,4;221556,38
2950674;F111 (zone);"F111,[""400x600""],";Bicycle road;9/9/2022;155612,062;220867,781
2950681;F111 (zone);"F111,[""400x600""],";Bicycle road;9/9/2022;155607,125;221030,375
2950689;C43 (zone);"C43,[""400"",""Ja"",""30""],";Speed limit;9/16/2022;157844,453;222238,859
2950690;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/16/2022;157844,453;222238,859
2950691;C43 (zone);"C43,[""400"",""Ja"",""30""],";Speed limit;9/16/2022;157843,891;222239,609
2950744;C3 | GV | M3bis | B1;UITGEZONDERD BUS, TAXI,GEMEENTELIJKE AFVALOPHALING,EN PRIORITAIRE VOERTUIGEN | S148,S147,UITGEZONDER;All vehicles prohibited | Give way;9/7/2022;105226,603;193504,18
2950755;C1 | M11; ;One-way street | Only applies to link road;8/29/2022;105065,995;193572,989
2950771;B1; ;Give way;9/14/2022;104876,839;192544,937
2950780;C1 | M11 | F12a; ;One-way street | Only applies to link road | Living street;9/14/2022;104936,437;192256,007
2950784;F19 | M17; ;One-way street;9/16/2022;105038,171;193578,02
2950787;F12a | F19 | M17; ;Living street | One-way street;9/14/2022;104880,447;192538,659
2950794;C1 | M11 Klein; ;One-way street;8/15/2022;104974,367;193482,982
2950797;F118 | zc3m12kl | F12b; ;End of Living street;9/14/2022;104920,066;192263,515
2950805;C1 | M11 Klein; ;One-way street;9/16/2022;104967,473;193629,099
2950819;B1 | E9a | GVII | GXb | F111;BEWONERS;Give way | Parking | Bicycle road;8/29/2022;104916,202;193742,224
2950822;C3 | M11; ;All vehicles prohibited | Only applies to link road;9/14/2022;104899,259;192368,415
2950824;C1 | M12 Klein; ;One-way street;9/14/2022;105043,498;193534,404
2950826;C1 | M11; ;One-way street | Only applies to link road;8/29/2022;104913,749;193701,33
2950834;F19 | M17 | F13 | F12a;ZONE,C3,sy-vsd-3-3-210,S148,S147,UITGEZONDERD,A, P,Uitgezonderd,vergunninghouders;One-way street | Living street;9/16/2022;104945,484;193565,536
2950836;B15c | F12b; ;End of Living street;9/14/2022;104887,224;192539,348
2950838;F19 | M17; ;One-way street;9/14/2022;104895,819;192350,635
2950902;C43;50;Speed limit;9/22/2022;230645,25;199344,813
2950908;A29 | C21 | GIV;5.5 | UITGEZONDERD PLAATSELIJK VERKEER;Cattle | Weight limit;9/22/2022;45827,471;176302,553
2951026;F19 | M18 | F111 (zone);"F111,[""400x600""],";One-way street | Bicycle road;9/23/2022;61865,304;181294,996
2951030;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;61860;181290,844
2951038;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;61781;181465,375
2951044;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;61775,25;181460,688
2951086;C31a | M3; ;Except for bicycles and mopeds;9/22/2022;37052,895;205120,6
2951169;C43;50;Speed limit;9/22/2022;194328,36;162223,38
2951170;C45;50;End of speed limit;9/22/2022;194322,12;162230,28
2951174;C43 | B9;50;Speed limit | Priority road;9/22/2022;194344,65;162298,26
2951181;C43 | B9;50;Speed limit | Priority road;9/22/2022;194371,52;162315,41
2951183;C43 | B9;50;Speed limit | Priority road;9/22/2022;194423,87;162342,45
2951188;C43 | B9;50;Speed limit | Priority road;9/22/2022;194388,91;162345,34
2951189;C45;50;End of speed limit;9/22/2022;194488,96;162408,7
2951190;C43;50;Speed limit;9/22/2022;194483,26;162413,45
2951208;IV1 | B1; ;Give way;9/22/2022;181725,25;168636,69
2951372;B1; ;Give way;9/19/2022;100899,203;190338,852
2951695;B1; ;Give way;9/23/2022;205922,844;167332,359
2951699;B1; ;Give way;9/23/2022;74497,875;226236,25
2951735;F49; ;Pedestrian crossing;9/23/2022;74491,5;226234,562
2951739;F49; ;Pedestrian crossing;9/23/2022;74498,188;226246,812
2951770;B1; ;Give way;9/23/2022;74494,312;226245,375
2951789;B1; ;Give way;9/23/2022;205931,188;167343,109
2951869;B1; ;Give way;9/23/2022;206057,656;167377,391
2951891;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157416,22;221292,8
2951892;C43;30;Speed limit;9/23/2022;157416,22;221292,8
2951896;F111 (zone) | C43;"F111,[""400x600""], | 30";Bicycle road | Speed limit;9/23/2022;157387,03;221268,41
2951897;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157387,03;221268,41
2951898;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157111,56;221032,45
2951901;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157129,08;221019,12
2951902;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;156936,87;221061,75
2951903;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;156931,54;221070,66
2951904;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;156908,88;221189,11
2951905;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;156874,73;221158,29
2951909;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;156733,28;221271,49
2951910;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;156743,598;221252,622
2951913;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;156958,57;221560,35
2951914;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;156945,08;221541,18
2951915;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;156854,39;221567,69
2951918;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;156844,16;221583,56
2951919;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;156844,16;221583,56
2951922;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157506,5;221579,6
2951923;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157506,5;221579,6
2951927;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157540,43;221573,14
2951928;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157540,43;221573,14
2951932;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157497,01;221518,5
2951933;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157497,01;221518,5
2951938;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157479,93;221533,73
2951939;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157479,93;221533,73
2952084;B1 | F12b; ;Give way | End of Living street;8/16/2022;103578,837;192166,41
2952351;C43;50;Speed limit;9/26/2022;205770,75;167431,375
2952396;C43;50;Speed limit;9/22/2022;194328,36;162223,38
2952398;C45;50;End of speed limit;9/22/2022;194322,12;162230,28
2952402;C43 | B9;50;Speed limit | Priority road;9/22/2022;194344,65;162298,26
2952404;C43 | B9;50;Speed limit | Priority road;9/22/2022;194371,52;162315,41
2952406;C43 | B9;50;Speed limit | Priority road;9/22/2022;194423,87;162342,45
2952408;C43 | B9;50;Speed limit | Priority road;9/22/2022;194388,91;162345,34
2952409;C45;50;End of speed limit;9/22/2022;194488,96;162408,7
2952411;C43;50;Speed limit;9/22/2022;194483,26;162413,45
2952506;B5; ;Stop sign;9/13/2022;188547,81;212888,36
2952531;C43;50;Speed limit;9/26/2022;228986,066;160777,184
2952569;C3 | GIV;UITGEZONDERD AANGELANDEN;All vehicles prohibited;9/26/2022;229000,816;160722,996
2952579;B9 | C43;50;Priority road | Speed limit;9/26/2022;229051,066;160689,309
2952584;B1; ;Give way;9/26/2022;229052,535;160687,934
2952588;B1; ;Give way;9/26/2022;229046,191;160679,043
2952756;C3 | GIV;JAAGPAD uitgezonderd toelatingen rijwielen en bromfietsen klasse A;All vehicles prohibited;9/26/2022;170715,88;202837,4
2952774;A25; ;Bicycle crossing;9/26/2022;171264,755;203528,275
2952846;C29;4.05;Height limit;9/1/2022;106068,65;203776,49
2952848;C29;4.05;Height limit;9/1/2022;106057,4;203718,08
2952889;B9 | C43;50;Priority road | Speed limit;9/26/2022;230268,875;189580
2952894;B9 | C43;50;Priority road | Speed limit;9/26/2022;230254,375;189545,5
2952906;F4b; ;End of speed limit zone;9/16/2022;248059,125;161341,875
2952927;F19 | M18; ;One-way street;9/26/2022;105420,934;192150,135
2953005;F111 (zone); ;Bicycle road;8/31/2022;103800,966;193675,323
2953028;F4b; ;End of speed limit zone;8/29/2022;106342,649;193200,417
2953050;B9 | F4a | F13 | D9a;S318,S326,B,S326,S317,U,S,T,R,A,M;Priority road | Speed limit zone;9/7/2022;103880,01;192752,531
2953112;F4b; ;End of speed limit zone;8/29/2022;103376,037;191946,843
2953129;F4a; ;Speed limit zone;9/19/2022;103248,372;192794,067
2953134;F4a; ;Speed limit zone;8/29/2022;103381,1;191943,887
2953138;F4b; ;End of speed limit zone;8/29/2022;103380,994;191943,384
2953207;B5; ;Stop sign;9/27/2022;229026,483;160738,767
2953244;F19 | M12; ;One-way street;8/28/2022;187445,86;213166,03
2953246;M12 | C1; ;One-way street;8/28/2022;187524,57;213185,87
2953255;F45b; ;No exit, except for bicycle;10/4/2022;37235,925;206455,215
2953280;B1 | E9a-GVIIb (zone);"E9a-GVIIb,[""400x600""],Uitgezonderd parkeerkaarthouders";Give way;9/1/2022;77331,702;167653,587
2953290;F19 | M18 | E9a-GVIIb (zone);"E9a-GVIIb,[""400x600""],";One-way street;9/1/2022;77331,479;167654,84
2953315;C23 | GVIIa | GIII | E9a-GVIIb (zone);5.5 | ma tot vrij van 7u45 tot 8u30 en van 15u00 tot 16.30u woe van 7u45 tot 8u30 en van 11u30 tot 1;Heavy goods vehicles prohibited;9/1/2022;77499,363;167529,272
2953373;B1 | F111 | E9a-GVIIb (zone);"E9a-GVIIb,[""400x600""],Uitgezonderd parkeerkaarthouders";Give way | Bicycle road;9/1/2022;77403,087;167461,897
2953388;B1 | E9a-GVIIb (zone);"E9a-GVIIb,[""400x600""],Uitgezonderd parkeerkaarthouders";Give way;9/1/2022;77263,723;167434,564
2953435;GIV | C5-C7;UITGEZONDERD DIENSTVOERTUIGEN;Motorcars and motorcycles prohibited;9/1/2022;106036,81;203702,05
2953529;B1; ;Give way;9/22/2022;69860,115;199666,909
2953612;B1; ;Give way;9/27/2022;233163,077;170957,111
2953675;GIV | C3 | C43;UITGEZONDERD PLAATSELIJK VERKEER | 50;All vehicles prohibited | Speed limit;9/1/2022;39678,188;195075,938
2953677;C43 | B15f;50;Speed limit;9/1/2022;39332,969;195283,531
2953679;C45 | B15c;50;End of speed limit;9/1/2022;39360,469;195269,656
2953685;F19 | M12; ;One-way street;9/23/2022;157739,21;221532,43
2953689;M12 | C1; ;One-way street;9/23/2022;157795,1;221587,02
2953694;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157813,25;221589,47
2953695;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157813,25;221589,47
2953704;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157823,25;221594,94
2953705;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157823,25;221594,94
2953707;M12 | F19; ;One-way street;9/23/2022;157819,32;221597,24
2953709;M12 | C1; ;One-way street;9/23/2022;157856,4;221670,41
2953713;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157845,58;221673,8
2953714;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157845,58;221673,8
2953724;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157853,4;221683,97
2953725;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157853,4;221683,97
2953727;M12 | F19; ;One-way street;9/23/2022;157869,34;221675,6
2953740;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157959,95;221752,29
2953742;C43 | F111 (zone);"30 | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157959,95;221752,29
2953744;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157965,42;221758,92
2953745;C43;30;Speed limit;9/23/2022;157965,42;221758,92
2953923;C5-C7; ;Motorcars and motorcycles prohibited;9/9/2022;103249,816;191352,794
2953972;B1; ;Give way;9/27/2022;233162,625;170943,563
2954006;M12 | F19; ;One-way street;9/23/2022;157983,45;221767,45
2954008;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157463,75;221351,46
2954010;C43 | F111 (zone);"30 | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157463,75;221351,46
2954019;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157481,39;221365,78
2954020;C43;30;Speed limit;9/23/2022;157481,39;221365,78
2954023;C43;30;Speed limit;9/23/2022;157759;221174,82
2954024;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157759;221174,82
2954028;C43 | F111 (zone);"30 | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157749,03;221186,04
2954029;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157749,03;221186,04
2954033;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157281,33;221192,61
2954034;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157281,33;221192,61
2954038;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157274,55;221199,5
2954039;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157274,55;221199,5
2954040;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157228,1;221243,47
2954041;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157222,67;221238,51
2954042;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157106,55;221367,75
2954043;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157101,23;221362,62
2954047;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/16/2022;157108,677;221488,172
2954048;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/16/2022;157108,677;221488,172
2954050;F111 (zone);"F111,[""400x600""],";Bicycle road;9/16/2022;157114,552;221497,672
2954052;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/16/2022;157114,552;221497,672
2954054;C43 (zone);"C43,[""400"",""Ja"",""30""],Herhaling";Speed limit;9/16/2022;157153,677;221563,36
2954055;C43 (zone);"C43,[""400"",""Ja"",""30""],Herhaling";Speed limit;9/16/2022;157145,177;221566,422
2954098;F19 | M18; ;One-way street;9/9/2022;63292,532;181735,183
